DSU,Stage,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/halfing:cross_node_read,2,1000000,64000000,0.02,0.2,true,4140862.500,1533396.856
Adaptive3/halfing:this_node_read,2,1000000,64000000,0.02,0.2,true,102871531.333,1605938.692
Adaptive3/halfing:cross_node_write,2,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,64000000,0.02,0.2,true,13918706.500,632725.250
Adaptive3/halfing:this_node_write,2,1000000,64000000,0.02,0.2,true,7550.333,18437.684
Adaptive3/halfing:global_data_read_write,2,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,64000000,0.02,0.2,true,5334216.000,3640.164
Adaptive3/halfing:same_set_requests_false,2,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/halfing:union_requests,2,1000000,64000000,0.02,0.2,true,21332536.000,3640.164
Adaptive2/squashing,0,1000000,64000000,0.02,0.2,true,2585643.224,722870.421
Adaptive2/squashing:cross_node_read,0,1000000,64000000,0.02,0.2,true,5491218.000,6991336.370
Adaptive2/squashing:this_node_read,0,1000000,64000000,0.02,0.2,true,112018402.000,5704067.304
Adaptive2/squashing:cross_node_write,0,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,0,1000000,64000000,0.02,0.2,true,4928062.167,4933608.256
Adaptive2/squashing:this_node_write,0,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,0,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,64000000,0.02,0.2,true,5333534.167,1521.747
Adaptive2/squashing:same_set_requests_false,0,1000000,64000000,0.02,0.2,true,413.333,1005.107
Adaptive2/squashing:union_requests,0,1000000,64000000,0.02,0.2,true,21332676.500,778.314
Adaptive2/squashing,1,1000000,64000000,0.02,0.2,true,2584586.711,725513.182
Adaptive2/squashing:cross_node_read,1,1000000,64000000,0.02,0.2,true,5486575.000,6988536.306
Adaptive2/squashing:this_node_read,1,1000000,64000000,0.02,0.2,true,112018886.333,5698721.613
Adaptive2/squashing:cross_node_write,1,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,1,1000000,64000000,0.02,0.2,true,4931995.167,4927777.311
Adaptive2/squashing:this_node_write,1,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,1,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,64000000,0.02,0.2,true,5336118.667,1091.663
Adaptive2/squashing:same_set_requests_false,1,1000000,64000000,0.02,0.2,true,392.833,960.772
Adaptive2/squashing:union_requests,1,1000000,64000000,0.02,0.2,true,21330112.500,243.737
Adaptive2/squashing,2,1000000,64000000,0.02,0.2,true,2599750.815,746838.199
Adaptive2/squashing:cross_node_read,2,1000000,64000000,0.02,0.2,true,3707833.667,3629326.367
Adaptive2/squashing:this_node_read,2,1000000,64000000,0.02,0.2,true,113035664.667,5988896.846
Adaptive2/squashing:cross_node_write,2,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,64000000,0.02,0.2,true,6538193.167,6335533.458
Adaptive2/squashing:this_node_write,2,1000000,64000000,0.02,0.2,true,23845.333,58365.797
Adaptive2/squashing:global_data_read_write,2,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,64000000,0.02,0.2,true,5334203.000,3629.283
Adaptive2/squashing:same_set_requests_false,2,1000000,64000000,0.02,0.2,true,13.000,25.479
Adaptive2/squashing:union_requests,2,1000000,64000000,0.02,0.2,true,21332536.000,3640.164
Adaptive3/squashing,0,1000000,64000000,0.02,0.2,true,2226470.815,525945.281
Adaptive3/squashing:cross_node_read,0,1000000,64000000,0.02,0.2,true,4933780.667,2629492.687
Adaptive3/squashing:this_node_read,0,1000000,64000000,0.02,0.2,true,103694175.167,2651365.880
Adaptive3/squashing:cross_node_write,0,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,0,1000000,64000000,0.02,0.2,true,14639995.000,1413377.993
Adaptive3/squashing:this_node_write,0,1000000,64000000,0.02,0.2,true,17055.833,41484.794
Adaptive3/squashing:global_data_read_write,0,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,64000000,0.02,0.2,true,5333947.500,778.314
Adaptive3/squashing:same_set_requests_false,0,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:union_requests,0,1000000,64000000,0.02,0.2,true,21332676.500,778.314
Adaptive3/squashing,1,1000000,64000000,0.02,0.2,true,2241424.368,529373.705
Adaptive3/squashing:cross_node_read,1,1000000,64000000,0.02,0.2,true,4556847.833,1997557.214
Adaptive3/squashing:this_node_read,1,1000000,64000000,0.02,0.2,true,103372592.167,2157944.293
Adaptive3/squashing:cross_node_write,1,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,1,1000000,64000000,0.02,0.2,true,14540026.500,1272896.233
Adaptive3/squashing:this_node_write,1,1000000,64000000,0.02,0.2,true,1769.000,4330.698
Adaptive3/squashing:global_data_read_write,1,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,64000000,0.02,0.2,true,5336511.500,243.737
Adaptive3/squashing:same_set_requests_false,1,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:union_requests,1,1000000,64000000,0.02,0.2,true,21330112.500,243.737
Adaptive3/squashing,2,1000000,64000000,0.02,0.2,true,2232253.478,540185.252
Adaptive3/squashing:cross_node_read,2,1000000,64000000,0.02,0.2,true,4657427.000,2076894.937
Adaptive3/squashing:this_node_read,2,1000000,64000000,0.02,0.2,true,104178609.833,2972062.970
Adaptive3/squashing:cross_node_write,2,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,64000000,0.02,0.2,true,15170777.833,1941038.256
Adaptive3/squashing:this_node_write,2,1000000,64000000,0.02,0.2,true,7133.000,17440.872
Adaptive3/squashing:global_data_read_write,2,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,64000000,0.02,0.2,true,5334216.000,3640.164
Adaptive3/squashing:same_set_requests_false,2,1000000,64000000,0.02,0.2,true,0.000,0.000
Adaptive3/squashing:union_requests,2,1000000,64000000,0.02,0.2,true,21332536.000,3640.164
Adaptive2/halfing,0,1000000,4000000,0.1,0.2,true,2352748.691,725934.730
Adaptive2/halfing:cross_node_read,0,1000000,4000000,0.1,0.2,true,719965.500,759993.490
Adaptive2/halfing:this_node_read,0,1000000,4000000,0.1,0.2,true,7146079.500,508158.515
Adaptive2/halfing:cross_node_write,0,1000000,4000000,0.1,0.2,true,23.000,56.338
Adaptive2/halfing:this_node_read_success,0,1000000,4000000,0.1,0.2,true,211217.000,282063.669
Adaptive2/halfing:this_node_write,0,1000000,4000000,0.1,0.2,true,26.833,65.728
Adaptive2/halfing:global_data_read_write,0,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,4000000,0.1,0.2,true,333134.333,328.898
Adaptive2/halfing:same_set_requests_false,0,1000000,4000000,0.1,0.2,true,282.667,297.662
Adaptive2/halfing:union_requests,0,1000000,4000000,0.1,0.2,true,1333175.000,96.399
Adaptive2/halfing,1,1000000,4000000,0.1,0.2,true,2371597.366,740112.629
Adaptive2/halfing:cross_node_read,1,1000000,4000000,0.1,0.2,true,718813.000,759056.915
Adaptive2/halfing:this_node_read,1,1000000,4000000,0.1,0.2,true,7130074.333,520025.012
Adaptive2/halfing:cross_node_write,1,1000000,4000000,0.1,0.2,true,1.167,2.858
Adaptive2/halfing:this_node_read_success,1,1000000,4000000,0.1,0.2,true,201328.833,288068.296
Adaptive2/halfing:this_node_write,1,1000000,4000000,0.1,0.2,true,2.167,5.307
Adaptive2/halfing:global_data_read_write,1,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,4000000,0.1,0.2,true,332656.333,412.753
Adaptive2/halfing:same_set_requests_false,1,1000000,4000000,0.1,0.2,true,283.167,275.153
Adaptive2/halfing:union_requests,1,1000000,4000000,0.1,0.2,true,1333652.500,354.376
Adaptive2/halfing,2,1000000,4000000,0.1,0.2,true,2433571.069,737000.432
Adaptive2/halfing:cross_node_read,2,1000000,4000000,0.1,0.2,true,645200.167,546108.354
Adaptive2/halfing:this_node_read,2,1000000,4000000,0.1,0.2,true,7144666.667,454156.801
Adaptive2/halfing:cross_node_write,2,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,4000000,0.1,0.2,true,156608.667,205620.099
Adaptive2/halfing:this_node_write,2,1000000,4000000,0.1,0.2,true,49700.833,120853.298
Adaptive2/halfing:global_data_read_write,2,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,4000000,0.1,0.2,true,333091.667,87.699
Adaptive2/halfing:same_set_requests_false,2,1000000,4000000,0.1,0.2,true,192.333,98.085
Adaptive2/halfing:union_requests,2,1000000,4000000,0.1,0.2,true,1333500.000,19.718
Adaptive3/halfing,0,1000000,4000000,0.1,0.2,true,2214847.014,585629.659
Adaptive3/halfing:cross_node_read,0,1000000,4000000,0.1,0.2,true,783846.667,662587.763
Adaptive3/halfing:this_node_read,0,1000000,4000000,0.1,0.2,true,6828190.833,523724.525
Adaptive3/halfing:cross_node_write,0,1000000,4000000,0.1,0.2,true,23.000,56.338
Adaptive3/halfing:this_node_read_success,0,1000000,4000000,0.1,0.2,true,933527.667,172830.385
Adaptive3/halfing:this_node_write,0,1000000,4000000,0.1,0.2,true,13539.333,29377.285
Adaptive3/halfing:global_data_read_write,0,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,4000000,0.1,0.2,true,333299.667,30.316
Adaptive3/halfing:same_set_requests_false,0,1000000,4000000,0.1,0.2,true,117.333,101.748
Adaptive3/halfing:union_requests,0,1000000,4000000,0.1,0.2,true,1333175.000,96.399
Adaptive3/halfing,1,1000000,4000000,0.1,0.2,true,2330476.572,662095.531
Adaptive3/halfing:cross_node_read,1,1000000,4000000,0.1,0.2,true,734318.500,588134.004
Adaptive3/halfing:this_node_read,1,1000000,4000000,0.1,0.2,true,6763658.833,472075.199
Adaptive3/halfing:cross_node_write,1,1000000,4000000,0.1,0.2,true,1.167,2.858
Adaptive3/halfing:this_node_read_success,1,1000000,4000000,0.1,0.2,true,905832.333,144826.972
Adaptive3/halfing:this_node_write,1,1000000,4000000,0.1,0.2,true,8626.167,20628.510
Adaptive3/halfing:global_data_read_write,1,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,4000000,0.1,0.2,true,332833.000,469.947
Adaptive3/halfing:same_set_requests_false,1,1000000,4000000,0.1,0.2,true,106.500,115.575
Adaptive3/halfing:union_requests,1,1000000,4000000,0.1,0.2,true,1333652.500,354.376
Adaptive3/halfing,2,1000000,4000000,0.1,0.2,true,2294659.509,578374.858
Adaptive3/halfing:cross_node_read,2,1000000,4000000,0.1,0.2,true,724547.667,492730.118
Adaptive3/halfing:this_node_read,2,1000000,4000000,0.1,0.2,true,6783044.667,414720.760
Adaptive3/halfing:cross_node_write,2,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,4000000,0.1,0.2,true,875980.167,95355.013
Adaptive3/halfing:this_node_write,2,1000000,4000000,0.1,0.2,true,30937.333,74522.380
Adaptive3/halfing:global_data_read_write,2,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,4000000,0.1,0.2,true,333178.500,95.851
Adaptive3/halfing:same_set_requests_false,2,1000000,4000000,0.1,0.2,true,105.500,115.569
Adaptive3/halfing:union_requests,2,1000000,4000000,0.1,0.2,true,1333500.000,19.718
Adaptive2/squashing,0,1000000,4000000,0.1,0.2,true,2471605.272,652882.943
Adaptive2/squashing:cross_node_read,0,1000000,4000000,0.1,0.2,true,607719.167,722441.413
Adaptive2/squashing:this_node_read,0,1000000,4000000,0.1,0.2,true,7114955.000,490529.891
Adaptive2/squashing:cross_node_write,0,1000000,4000000,0.1,0.2,true,23.333,57.155
Adaptive2/squashing:this_node_read_success,0,1000000,4000000,0.1,0.2,true,258281.333,284045.255
Adaptive2/squashing:this_node_write,0,1000000,4000000,0.1,0.2,true,26.500,64.911
Adaptive2/squashing:global_data_read_write,0,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,4000000,0.1,0.2,true,333087.000,314.772
Adaptive2/squashing:same_set_requests_false,0,1000000,4000000,0.1,0.2,true,330.000,288.882
Adaptive2/squashing:union_requests,0,1000000,4000000,0.1,0.2,true,1333175.000,96.399
Adaptive2/squashing,1,1000000,4000000,0.1,0.2,true,2491888.616,648124.163
Adaptive2/squashing:cross_node_read,1,1000000,4000000,0.1,0.2,true,598936.833,728213.335
Adaptive2/squashing:this_node_read,1,1000000,4000000,0.1,0.2,true,7099890.833,501301.385
Adaptive2/squashing:cross_node_write,1,1000000,4000000,0.1,0.2,true,1.167,2.858
Adaptive2/squashing:this_node_read_success,1,1000000,4000000,0.1,0.2,true,252390.500,287316.654
Adaptive2/squashing:this_node_write,1,1000000,4000000,0.1,0.2,true,2.167,5.307
Adaptive2/squashing:global_data_read_write,1,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,4000000,0.1,0.2,true,332608.667,416.866
Adaptive2/squashing:same_set_requests_false,1,1000000,4000000,0.1,0.2,true,330.833,281.285
Adaptive2/squashing:union_requests,1,1000000,4000000,0.1,0.2,true,1333652.500,354.376
Adaptive2/squashing,2,1000000,4000000,0.1,0.2,true,2487718.579,642690.132
Adaptive2/squashing:cross_node_read,2,1000000,4000000,0.1,0.2,true,450767.000,436234.179
Adaptive2/squashing:this_node_read,2,1000000,4000000,0.1,0.2,true,7090949.000,417417.983
Adaptive2/squashing:cross_node_write,2,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,4000000,0.1,0.2,true,248358.167,234455.187
Adaptive2/squashing:this_node_write,2,1000000,4000000,0.1,0.2,true,50438.000,122706.966
Adaptive2/squashing:global_data_read_write,2,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,4000000,0.1,0.2,true,333044.000,96.256
Adaptive2/squashing:same_set_requests_false,2,1000000,4000000,0.1,0.2,true,240.000,109.221
Adaptive2/squashing:union_requests,2,1000000,4000000,0.1,0.2,true,1333500.000,19.718
Adaptive3/squashing,0,1000000,4000000,0.1,0.2,true,2269840.579,565413.186
Adaptive3/squashing:cross_node_read,0,1000000,4000000,0.1,0.2,true,799504.667,659340.208
Adaptive3/squashing:this_node_read,0,1000000,4000000,0.1,0.2,true,6838526.667,517167.909
Adaptive3/squashing:cross_node_write,0,1000000,4000000,0.1,0.2,true,23.333,57.155
Adaptive3/squashing:this_node_read_success,0,1000000,4000000,0.1,0.2,true,942123.667,170035.238
Adaptive3/squashing:this_node_write,0,1000000,4000000,0.1,0.2,true,12480.833,27188.738
Adaptive3/squashing:global_data_read_write,0,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,4000000,0.1,0.2,true,333298.667,32.500
Adaptive3/squashing:same_set_requests_false,0,1000000,4000000,0.1,0.2,true,118.333,101.384
Adaptive3/squashing:union_requests,0,1000000,4000000,0.1,0.2,true,1333175.000,96.399
Adaptive3/squashing,1,1000000,4000000,0.1,0.2,true,2339501.560,569530.714
Adaptive3/squashing:cross_node_read,1,1000000,4000000,0.1,0.2,true,755783.333,585064.366
Adaptive3/squashing:this_node_read,1,1000000,4000000,0.1,0.2,true,6783103.167,465234.380
Adaptive3/squashing:cross_node_write,1,1000000,4000000,0.1,0.2,true,1.167,2.858
Adaptive3/squashing:this_node_read_success,1,1000000,4000000,0.1,0.2,true,913832.833,144299.416
Adaptive3/squashing:this_node_write,1,1000000,4000000,0.1,0.2,true,8003.167,19221.706
Adaptive3/squashing:global_data_read_write,1,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,4000000,0.1,0.2,true,332833.000,469.947
Adaptive3/squashing:same_set_requests_false,1,1000000,4000000,0.1,0.2,true,106.500,115.575
Adaptive3/squashing:union_requests,1,1000000,4000000,0.1,0.2,true,1333652.500,354.376
Adaptive3/squashing,2,1000000,4000000,0.1,0.2,true,2381723.146,585046.201
Adaptive3/squashing:cross_node_read,2,1000000,4000000,0.1,0.2,true,754867.333,500119.735
Adaptive3/squashing:this_node_read,2,1000000,4000000,0.1,0.2,true,6819503.167,424868.979
Adaptive3/squashing:cross_node_write,2,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,4000000,0.1,0.2,true,891433.500,99536.520
Adaptive3/squashing:this_node_write,2,1000000,4000000,0.1,0.2,true,29153.833,70676.979
Adaptive3/squashing:global_data_read_write,2,1000000,4000000,0.1,0.2,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,4000000,0.1,0.2,true,333178.500,95.851
Adaptive3/squashing:same_set_requests_false,2,1000000,4000000,0.1,0.2,true,105.500,115.569
Adaptive3/squashing:union_requests,2,1000000,4000000,0.1,0.2,true,1333500.000,19.718
Adaptive2/halfing,0,1000000,16000000,0.1,0.2,true,2504562.134,553383.804
Adaptive2/halfing:cross_node_read,0,1000000,16000000,0.1,0.2,true,1366583.667,1417437.577
Adaptive2/halfing:this_node_read,0,1000000,16000000,0.1,0.2,true,28083282.167,1285641.581
Adaptive2/halfing:cross_node_write,0,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,16000000,0.1,0.2,true,1349536.667,1166498.213
Adaptive2/halfing:this_node_write,0,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,16000000,0.1,0.2,true,1333555.667,681.802
Adaptive2/halfing:same_set_requests_false,0,1000000,16000000,0.1,0.2,true,149.833,191.528
Adaptive2/halfing:union_requests,0,1000000,16000000,0.1,0.2,true,5332918.500,714.778
Adaptive2/halfing,1,1000000,16000000,0.1,0.2,true,2527031.703,567727.467
Adaptive2/halfing:cross_node_read,1,1000000,16000000,0.1,0.2,true,1373380.667,1408724.449
Adaptive2/halfing:this_node_read,1,1000000,16000000,0.1,0.2,true,28104347.000,1265130.284
Adaptive2/halfing:cross_node_write,1,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,1,1000000,16000000,0.1,0.2,true,1375722.833,1139359.209
Adaptive2/halfing:this_node_write,1,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,1,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,16000000,0.1,0.2,true,1333068.500,943.881
Adaptive2/halfing:same_set_requests_false,1,1000000,16000000,0.1,0.2,true,143.500,189.756
Adaptive2/halfing:union_requests,1,1000000,16000000,0.1,0.2,true,5333412.000,871.974
Adaptive2/halfing,2,1000000,16000000,0.1,0.2,true,2512717.366,572240.452
Adaptive2/halfing:cross_node_read,2,1000000,16000000,0.1,0.2,true,1094874.833,906913.797
Adaptive2/halfing:this_node_read,2,1000000,16000000,0.1,0.2,true,28521894.833,1457012.423
Adaptive2/halfing:cross_node_write,2,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,16000000,0.1,0.2,true,1894344.167,1515099.982
Adaptive2/halfing:this_node_write,2,1000000,16000000,0.1,0.2,true,18369.667,44805.966
Adaptive2/halfing:global_data_read_write,2,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,16000000,0.1,0.2,true,1334124.000,239.043
Adaptive2/halfing:same_set_requests_false,2,1000000,16000000,0.1,0.2,true,75.000,37.213
Adaptive2/halfing:union_requests,2,1000000,16000000,0.1,0.2,true,5332553.000,210.325
Adaptive3/halfing,0,1000000,16000000,0.1,0.2,true,2258366.262,516682.641
Adaptive3/halfing:cross_node_read,0,1000000,16000000,0.1,0.2,true,2498139.000,1680231.745
Adaptive3/halfing:this_node_read,0,1000000,16000000,0.1,0.2,true,26565179.000,1132222.210
Adaptive3/halfing:cross_node_write,0,1000000,16000000,0.1,0.2,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,0,1000000,16000000,0.1,0.2,true,3363076.667,151490.616
Adaptive3/halfing:this_node_write,0,1000000,16000000,0.1,0.2,true,8227.333,18970.625
